id,source,title,text,metadata
agro_Project_Abstract_SVE_Project_Abstract_GAUTHIER_Raphael_2017_SVE.txt,AgroEcology-Abstracts,Project_Abstract_GAUTHIER_Raphael_2017_SVE,Because of the variability in sows milk production and appetite the nutritional requirements differ largely between farms between animals from the same farrowing batch between successive batches due to seasonal variations and between successive days during lactation whereas in practice the same diet is generally fed to all sows in a herd The availability of new technologies for high throughput phenotyping of individual sows and of their environment offers new opportunities for a renewed practical implementation of prediction models of nutritional requirements and performance The integration of these prediction models in decision support tools incorporated in feeding equipment is thus an important issue for pig farmers and for the companies that develop this equipment The objective of this thesis is to produce the knowledge required for a more integrated and dynamic approach of feeding lactating sows by considering all the information available when deciding the optimal composition and amount of feed to be fed to each sow each day the ration being prepared by an automatic feeder The scientific issues consist in a change of paradigm resulting from the possible access to realtime data specific to each animal and their environment as well as to historic data relative to the animal itself eg previous lactation to similar animals from the same farm or from similar farms The research question deals with the realtime determination of nutritional requirements of lactating sows and its implementation in practice How can we decide in realtime the optimal composition and amount of feed to be fed to a lactating sow using in all the available information at this time,"{""subfolder"": ""Project_Abstract_SVE"", ""filename"": ""Project_Abstract_GAUTHIER_Raphael_2017_SVE.txt""}"
agro_Project_Abstract_SVE_Project_Abstract_CHERAIET_Anice_2018_SVE.txt,AgroEcology-Abstracts,Project_Abstract_CHERAIET_Anice_2018_SVE,"The societal demand for reducing pesticides use and the context resulting from European directive 2009/128/EC and French action plan Ecophyto bring forward the need to reconsider plant protection processes. One issue raised is the adaptation of sprayer set points (technological parameters, dose) with regard to morphological characteristics of grapevine and according to sprayer. The performance of a spraying process can be described by its efficiency, namely the quantity of product that reaches target for a given sprayed quantity, and by its quality, which is essentially the homogeneity of deposits by surface unit within the canopy. The objective of the thesis is to develop models that predict quantities and profiles of deposits on vegetation with regard to canopy morphology and characteristics of sprayers, within a precision agriculture framework. LiDAR technologies, in particular, will be mobilized in order to characterize this morphology and propose indicators. The modeling framework will be multi-scale. The applied objective is to analyze the interest of developing innovative precision spraying techniques associated to a numerical and data intensive agriculture. Different technological scenarios will be considered and the potential savings in chemical inputs, with regards to classical spraying at homologated dose, will be evaluated. The methodological questions involved in experimental and statistical modeling will be as follows: (I) combination of high resolution (LiDAR) and ponctual (readings) measures, as well as physical sampling (deposits), (ii) adaptation of observation and decision to different technological scenarios and different scales, (iii) sensibility analysis for accuracy and variability of indicators with regard to sampling configuration and observed structures of spatial correlation. Inversion of models should make it possible to compute recommendation maps for sprayer set points from maps describing the canopy.","{""subfolder"": ""Project_Abstract_SVE"", ""filename"": ""Project_Abstract_CHERAIET_Anice_2018_SVE.txt""}"
agro_Project_Abstract_SVE_Project_Abstract_LOPEZFORNIELES_Eva_2019_SVE.txt,AgroEcology-Abstracts,Project_Abstract_LOPEZFORNIELES_Eva_2019_SVE,Information sources based on remote sensing have particularly interesting characteristics for dynamic crop monitoring from the plot scale to the regional scale Imagery from sensing platforms is capable of being used for operational decision support for expertise or as model input for crop monitoring at different scales Despite the demonstration of this capability in previous studies the development of these new sources of information platforms and sensors is progressing more rapidly than the development of new information technologies adapted to the management of this vast quantity of data Indeed the information that characterises this type of data is not only large multidimensional but also very heterogeneous which remains a challenge for data processing and agronomic interpretations,"{""subfolder"": ""Project_Abstract_SVE"", ""filename"": ""Project_Abstract_LOPEZFORNIELES_Eva_2019_SVE.txt""}"
agro_Project_Abstract_SHS_Project_Abstract_LAPIERRE_Margaux_2020_SHS.txt,AgroEcology-Abstracts,Project_Abstract_LAPIERRE_Margaux_2020_SHS,The many tools to support farmers decision to reduce pesticide use have often a low degree of adoption Our hypothesis is that they are designed without taking into account farmers risk preferences and risk perceptions We focus on the following question how to improve our understanding of these preferences and to measure the value of new information provided by sensors of digital agriculture in order to design decision making tools that are more efficient and better fitted to farmers needs at the individual but also at the territory level The question will be addressed in three steps using at least two contrasted case studies 1 To define and measure farmers risk perceptions In a multidisciplinary approach we will characterize the risks associated with pesticides use reduction and consider a multirisk approach We will also elicit farmers perceptions and risk preferences for these risks using experimental economics methods on samples of farmers field experiments 2 To measure the value of digital information for farmers We will develop a theoretical model of the determinants socioeconomic agronomic ecological of the value of information for farmers in the specific case of digital information decision making tools We will then use experimental andor statistical approaches to understand how new digital information can improve the value of the information provided by decision making tools 3 Communicating risk using digital information decision making tools We will determine how to optimally build and communicate information to users of digital information decision tools Behavioral economics will be used The results will help improve decision modelling and decision making tool design and help orientate information collection recording tracking and sharing Finally from a more generic viewpoint the thesis will allow an economic analysis of the issues raised by information platforms such as property rights issues privatepublic and its relationship with agricultural advice in general,"{""subfolder"": ""Project_Abstract_SHS"", ""filename"": ""Project_Abstract_LAPIERRE_Margaux_2020_SHS.txt""}"
agro_Project_Abstract_SHS_Project_Abstract_SCHNEBELIN_Eleonore_2018_SHS.txt,AgroEcology-Abstracts,Project_Abstract_SCHNEBELIN_Eleonore_2018_SHS,The thesis which is positioned in the multidisciplinary field of Innovation Studies Economics Management and Sociology of innovation mobilizes the approach of innovation systems in order to analyze the development of digital agriculture and its possible effects on the ecological transition in the French agriculture The thesis will thus study the modalities of adoption of digital innovations by two forms of agriculture that seek to contribute to this transition either by optimization of conventional practices or by breaking through organic farming The research combines i a national mapping of the innovation system of digital agriculture census of institutions firms networks contributing to these innovations with ii the analysis of local dynamics of innovation in 3 sectors marked by both the development of digital agriculture and the coexistence of the two models which aim at contributing to the greening of agriculture milk cereal crops and wine survey on a sample of farms Digital agriculture has never been analyzed by Innovation Studies as a global movement transforming agricultural sectors its institutions communities of knowledge and practices This is a major scientific issue in research on innovation in agriculture The thesis will contribute directly to the DigitAg convergence institute axis 1 to the priorities of INRA 3Perf and to the research on innovation network on Innovation RNI,"{""subfolder"": ""Project_Abstract_SHS"", ""filename"": ""Project_Abstract_SCHNEBELIN_Eleonore_2018_SHS.txt""}"
agro_Project_Abstract_SHS_Project_Abstract_MARTIN_Theo_2019_SHS.txt,AgroEcology-Abstracts,Project_Abstract_MARTIN_Theo_2019_SHS,Digital agriculture DA including information and communication technologies ICT and automated agricultural machinery is the subject of many hopes to transform agricultural models Some even talk of a revolution and consider it as a source of innovation sometimes for a more sustainable agriculture sometimes for more competitive farms The scientific literature focuses on the operation of these digital tools and their economic impacts A broad field of research seeks to understand the contribution of this DA to the transformations of agriculture Agricultural holding is a relevant entry to understand both the consequences of the DA on the ongoing changes in labor in agriculture but also to identify changes in the management strategies Mobilizing analytical frameworks of economic and social geography this thesis project explores the changes induced by the DA in the socioeconomic and territorial logics of farms These results will allow us in a second time to study how the DA changes the modes of coexistence of agricultural holdings and agricultural models in the territories studied,"{""subfolder"": ""Project_Abstract_SHS"", ""filename"": ""Project_Abstract_MARTIN_Theo_2019_SHS.txt""}"
agro_Project_Abstract_SHS_Project_Abstract_MONIOT_Margot_2023_SHS.txt,AgroEcology-Abstracts,Project_Abstract_MONIOT_Margot_2023_SHS,"In West Africa, the contribution of pastoralism to the food system has long been underestimated by public policies despite a significant contribution to the agricultural GDP of Sahelian countries (De Haan, 2016; Magnani, 2020). Indeed, the functioning of Sahelian pastoral farms is difficult to understand due to their great flexibility in raising animals under extreme climatic conditions. Herders are confronted with the dispersion and seasonality of natural resources. These pastoralists very often live in sparsely populated areas, far from decision-making centers and major national infrastructure (Cesaro, 2010) (Toure et al.,2012). This remoteness makes it difficult for herders to access markets and information. These geographical constraints reinforce the image of unchanging pastoralism on the margins of globalization. However, as elsewhere on the planet, information and communication technologies (ICT) have been progressively adopted by pastoral societies (Hahn, 2020). ICTs respond, in this context, to the remote information needs of mobile people. With the cell phone and then the smartphone, transhumant herders are appropriating digital technologies and developing new uses in the management of their farms as well as in the marketing of their products or the coordination between actors on a vast territory scale (Boas, 2022). States, NGOs and companies are trying to develop new informational services to support farmers in their practices, their access to markets and their adaptation to extreme events. Despite a strong interest in ICT for pastoralism, the impact of digital technology on the practices of Sahelian pastoralists, from feeding, reproduction, health, trade, and transhumance, remains poorly understood (Parlasca, 2021). The objective of this thesis is to address the practice of digital technology on pastoral farms in the sylvopastoral region of Senegal in order to understand the mechanisms of transformation of herd management and market access linked to access to information circulating through ICT. This thesis hypothesizes that digital technology induces a slow evolution of traditional breeding practices, favoring innovative individual or collective practices, but inducing new fractures in society linked to inequalities in access to ICT.","{""subfolder"": ""Project_Abstract_SHS"", ""filename"": ""Project_Abstract_MONIOT_Margot_2023_SHS.txt""}"
agro_Project_Abstract_SHS_Project_Abstract_FLOREZ_Mauro_2019_SHS.txt,AgroEcology-Abstracts,Project_Abstract_FLOREZ_Mauro_2019_SHS,The project focuses on describing the current state of the digital transition in agriculture and future directions The objective is to understand and explain the determinants and obstacles to the use and appropriation of digital technology in agriculture with a perspective that goes beyond the mere diffusion and adoption of innovations Using concepts from the domains of economics management and sociology the selected approach makes it possible to characterize the heterogeneity of behaviors the implied evolutions for current jobs and the possibilities of changes in the positioning of farmers in the value chain From a methodological point of view the project will develop an analytical framework with a temporal dimension and crossing points between the different stages of the digital transition The economic impact will be captured through the organizational capabilities approach that allows the identification of practices that generate a competitive advantage and therefore a better positioning in the value chain Empirically surveys will be conducted with farmers agricultural advisers experimental farms and digital solution publishers to describe and understand the digital transition in agriculture Then interviews will be held to verify the results coming up from surveys and characterize the future directions of this digital transition,"{""subfolder"": ""Project_Abstract_SHS"", ""filename"": ""Project_Abstract_FLOREZ_Mauro_2019_SHS.txt""}"
agro_Project_Abstract_SHS_Project_Abstract_GUILLOT_Romane_2021_SHS.txt,AgroEcology-Abstracts,Project_Abstract_GUILLOT_Romane_2021_SHS,"The project aims to analyze the role of digital tools in strengthening producer-consumer relations and promoting more environmental friendly practices. It is in line with the European ""farm to table"" strategy of the Green Pact for Europe, which aims to offer healthy consumption to consumers by supporting alternative practices. Digitalization can allow farmers reducing the number of intermediaries, promoting the quality of their products, valuing the specificity of their production and thus obtaining a higher remuneration. However, digitalization does not guarantee the contractual stability of traditional channels. This is why we wonder if digitalization can constitute a way to reduce uncertainty and manage dependency to customers and suppliers. From a theoretical point of view, this doctoral work is based on the theory of dependence on resources (Pfeffer and Salancik, 1978). Our thesis is that digitalization enables the farmer to regain control over the resources that its survival and development require. From an empirical point of view, we mobilize longitudinal exhaustive data from all French and Italian farms (Census of Agriculture and structure survey). We measure the level of digitalisation of producers, the certifications adopted and their marketing methods. In methodological terms, this project is based on simultaneous triple equation models and matching type models. France and Italy are subject to the same requirements in terms of the reduction of phytosanitary products but have different commercial and production strategies. These data will be supplemented by qualitative surveys to appreciate how do farmers estimate their dependence to consumers, distributors, suppliers and complementers and to which extent they consider digitalization as a way to facilitate their access to environment resources.","{""subfolder"": ""Project_Abstract_SHS"", ""filename"": ""Project_Abstract_GUILLOT_Romane_2021_SHS.txt""}"
agro_Project_Abstract_SHS_Project_Abstract_TOMASSO_Laura_2017_SHS.txt,AgroEcology-Abstracts,Project_Abstract_TOMASSO_Laura_2017_SHS,This phd study is dealing with the legal and ethical analysis of digital platforms in the area of Digital Agriculture It is proposed to think in a efficient way how french and european law can lead agricultural and farming activities in the specific digital context of the Internet of Things IoT Through connected objects embedded sensors in agricultural equipment farmers are producing lots of data eg about ground or water state etc Data are collected through sensors by companies who offer then to farmers a range of services of data handling These different services are used by farmers who are standing in the middle of the information system through digital platforms The question that come up is to know how platform activities are regulated especially when platforms are resulting from a private privatepublic initiative The question has to be answered in accordance with different types of legal rules of several disciplins or legal subjects privatepublic Law and through private Law IPIT Law contract Law criminal Law A lot of matters or questions are actually concerned and specificly dissemination of data related to agricultural technical and economical activities open dataprivacytrade secrets terms and conditions licences of the use of data by farmers or by others persons researchers citizens security of data storage and dissemination Besides the research will consist to answer theses questions precisely and clearly through different ways methods of regulation contracts best practices legal propositions which can insure a well balance between opposite interests and make farmers free of their economical and technological choices This study will be based on a state of art considering that less scientific litterature in legal discipline is concerning the question in its entirety This fact contributes to indicate its innovative dimension,"{""subfolder"": ""Project_Abstract_SHS"", ""filename"": ""Project_Abstract_TOMASSO_Laura_2017_SHS.txt""}"
agro_Project_Abstract_SHS_Project_Abstract_BIAO_BorisBabatounde_2018_SHS.txt,AgroEcology-Abstracts,Project_Abstract_BIAO_BorisBabatounde_2018_SHS,"Smart agriculture is likely to contribute to the improvement of sustainability. However its environmental and social impacts are sometimes denounced. In fact, with the appearance of controversial technologies, such as biotechnologies, nanotechnologies, but also ICT in general, the concept of responsible innovation has emerged at the beginning of the 2000’s, and since gained attention in the world, especially in developed countries, such as those situated in Europe. Responsible innovation refers to the inclusion of the stakeholders into the innovation process, and to the anticipation of social and environmental effects an innovation may induce. Given this, we may ask our self the following question: Does responsible innovation lead to a better adoption of digital agriculture innovations? To answer to this question, it will be necessary: 1) To clarify concepts and definitions (responsible innovation, digital agriculture). 2) To draw up an inventory of the advantages and negative impacts digital technologies may have, especially in agriculture. 3) To identify relevant case studies, in the field of digital agriculture innovations, to describe innovation processes, and characterize them in terms of responsibility, using qualitative methods. 4) To assess the adequacy between the innovation process and users adoption. 5) Finally, recommendations could be made for improvement of processes, and a method could be proposed. The case studies will be chosen in the field of smartphone apps for agriculture. Some of them will come from southern countries to enrich the analysis.","{""subfolder"": ""Project_Abstract_SHS"", ""filename"": ""Project_Abstract_BIAO_BorisBabatounde_2018_SHS.txt""}"
agro_Project_Abstract_SHS_Project_Abstract_ARABA_Narjiss_2017_SHS_NoAbstract.txt,AgroEcology-Abstracts,Project_Abstract_ARABA_Narjiss_2017_SHS_NoAbstract,No_Abstract,"{""subfolder"": ""Project_Abstract_SHS"", ""filename"": ""Project_Abstract_ARABA_Narjiss_2017_SHS_NoAbstract.txt""}"
